name,artist,id,added_at,added_by
EAT,Poppy,4Qy7Rg1XSO4MLzGnQfmkkJ,2021-06-09T23:34:28Z,dcgf1cskgtjkfyutncw14t2eu
Digital Paradise,Edge Of Paradise,6dWBrW6m51IggU01nZlEzU,2021-06-15T03:21:12Z,dcgf1cskgtjkfyutncw14t2eu
Shut Up,Mapius,0r2bbrFIFMJ5VTxyHuOShB,2021-06-16T22:14:03Z,dcgf1cskgtjkfyutncw14t2eu
Sex Drive,Late Night Trouble,49Tuv7f1XBZfqZQgUduiXX,2021-06-22T22:25:59Z,dcgf1cskgtjkfyutncw14t2eu
Bullet with Butterfly Wings,Reality Suite,4fwGjxA5Blpgo207HFDWb5,2021-06-23T22:52:05Z,dcgf1cskgtjkfyutncw14t2eu
What's Up?,4 Non Blondes,0jWgAnTrNZmOGmqgvHhZEm,2021-07-07T21:49:57Z,dcgf1cskgtjkfyutncw14t2eu
Torn,Natalie Imbruglia,1Jaah2tmN9Hv81A87KZ1MU,2021-07-07T21:50:11Z,dcgf1cskgtjkfyutncw14t2eu
You Oughta Know,Alanis Morissette,0Dw9z44gXhplDh5HCWZIxP,2021-07-07T21:50:22Z,dcgf1cskgtjkfyutncw14t2eu
What's Coming To Me,Dorothy,22M7aCQ5lhKlkQ3Yabj0Va,2021-07-09T19:34:31Z,dcgf1cskgtjkfyutncw14t2eu
Nothing Else Matters,"Miley Cyrus, WATT, Elton John, Yo-Yo Ma, Robert Trujillo, Chad Smith",43YC4iYmSsYueViJR4dBGA,2021-08-02T21:59:15Z,dcgf1cskgtjkfyutncw14t2eu
I Love The Way You Fall,ODC,3drX1wZsIJHz2HUguxcimH,2021-08-03T01:49:08Z,dcgf1cskgtjkfyutncw14t2eu
Again,Flyleaf,3v2XiE8ztYHOsrjIBN4Xh2,2021-08-11T14:10:00Z,dcgf1cskgtjkfyutncw14t2eu
Chasm,Flyleaf,4gGwAHwhmMwawgZ97g2cN0,2021-08-11T14:10:02Z,dcgf1cskgtjkfyutncw14t2eu
What You Do To Me,Straight Line Stitch,4wOIRKPlgkbaoEChiwRbqS,2021-08-11T14:10:17Z,dcgf1cskgtjkfyutncw14t2eu
Swamped,Lacuna Coil,5mZuR1HQdk7WN8BQLogXGW,2021-08-11T14:10:27Z,dcgf1cskgtjkfyutncw14t2eu
I Like It,Lacuna Coil,1CxtFFOZHWMR6oiG3GbIiq,2021-08-11T14:10:31Z,dcgf1cskgtjkfyutncw14t2eu
Tourniquet,Evanescence,46fyLy4W9HhAkcb67kLaAV,2021-08-12T03:07:05Z,dcgf1cskgtjkfyutncw14t2eu
You Will Be Loved,Carina Round,3XT0ApyoTAXuY435vT9uNi,2021-08-18T01:59:17Z,dcgf1cskgtjkfyutncw14t2eu
Downslow,Carina Round,48KFTXijuV2NMB12wgwWRC,2021-08-18T01:59:19Z,dcgf1cskgtjkfyutncw14t2eu
Lacuna,Carina Round,2M2sMXv643IxUSv3wCZi9Z,2021-08-18T01:59:21Z,dcgf1cskgtjkfyutncw14t2eu
You and Me,Carina Round,1C5qw62Ff2Np3bkTcyqHsX,2021-08-18T01:59:27Z,dcgf1cskgtjkfyutncw14t2eu
Over the Line,Five Ways to Nowhere,16IHJQmYJe0dAVHglBze3Z,2021-08-18T13:23:45Z,dcgf1cskgtjkfyutncw14t2eu
Wildstyle - 2020 Version,Five Ways to Nowhere,56Eq853SggghaR20YmBlK4,2021-08-18T13:24:33Z,dcgf1cskgtjkfyutncw14t2eu
Rill Rill,Sleigh Bells,3GbjOImkNo5nFT2GQxVr11,2021-08-25T18:27:17Z,dcgf1cskgtjkfyutncw14t2eu
Hard Times,Paramore,0w5Bdu51Ka25Pf3hojsKHh,2021-08-25T18:27:21Z,dcgf1cskgtjkfyutncw14t2eu
Caught in the Middle,Paramore,27zJBz0YnuZO69U69z96vd,2021-08-25T18:27:26Z,dcgf1cskgtjkfyutncw14t2eu
Sk8er Boi,Avril Lavigne,00Mb3DuaIH1kjrwOku9CGU,2021-08-25T18:27:49Z,dcgf1cskgtjkfyutncw14t2eu
Complicated,Avril Lavigne,5xEM5hIgJ1jjgcEBfpkt2F,2021-08-25T18:27:54Z,dcgf1cskgtjkfyutncw14t2eu
Take Me,Yenne,5Q3is9OGHjjAcRtMixCN26,2021-11-02T05:54:55Z,dcgf1cskgtjkfyutncw14t2eu
Dag-um,Salantunay,6OecY50LxK1WA32sXC1TYv,2024-03-26T02:24:04Z,dcgf1cskgtjkfyutncw14t2eu
Everyone Loves a Secret,Cheri Lyn,3SCx3vnx5dzZGdkhEeFR6C,2021-11-17T21:28:11Z,dcgf1cskgtjkfyutncw14t2eu
Bro Apes,Cheri Lyn,5OrGJGO9V81xDy2OFjAjDM,2021-11-17T21:28:30Z,dcgf1cskgtjkfyutncw14t2eu
Cold Red Rain,Cheri Lyn,6B5oR8WuQLEK7Ac7nydTvY,2021-11-17T21:28:54Z,dcgf1cskgtjkfyutncw14t2eu
Athena,Plush,0Qvt5S2xfiY7b6JsckxaQ3,2021-11-23T22:06:20Z,dcgf1cskgtjkfyutncw14t2eu
I Don't Feel Like Feeling Great,As December Falls,1tXZ4tZdLhJjrmUsiDN7XE,2021-12-06T15:33:17Z,dcgf1cskgtjkfyutncw14t2eu
Diamond in the Rough,Late Night Trouble,5owJE7yDYB1a5HpVIWd6Zy,2021-12-16T22:24:48Z,dcgf1cskgtjkfyutncw14t2eu
Enter Sandman,"Alessia Cara, The Warning",2XGnAEodeIvFvoH60V251s,2022-01-07T16:54:06Z,dcgf1cskgtjkfyutncw14t2eu
Blinded,Fenrir's Scar,0Y5NpitKz5x7AKKXlZnOeK,2022-01-11T21:08:09Z,dcgf1cskgtjkfyutncw14t2eu
Kingdom for a Saint,ODC,5WV9sGajYOarZYK3HGVg3d,2022-01-20T13:25:31Z,dcgf1cskgtjkfyutncw14t2eu
House of Mirrors,Arch Enemy,1mnIf0uQCOesEO4484G0iR,2022-01-26T23:17:51Z,dcgf1cskgtjkfyutncw14t2eu
You Will Understand,Existenter,17ISQy0aMQppJe5gj4rtUu,2022-02-09T15:31:53Z,dcgf1cskgtjkfyutncw14t2eu
Wild Wind,Star Crystal,5fbnI4BCOC43Nqwl4GBQI6,2022-02-15T20:53:00Z,dcgf1cskgtjkfyutncw14t2eu
Try,Waves In April,5wNImmSZFYkxbKi9UBqQ4D,2022-02-16T20:27:20Z,dcgf1cskgtjkfyutncw14t2eu
More,We Are the Catalyst,2UFP7jJr9LKPS8BkUCzdiH,2022-02-22T14:38:10Z,dcgf1cskgtjkfyutncw14t2eu
Drowning,We Are the Catalyst,5KIuidwtz7l08rScrlHCEs,2022-02-22T14:38:23Z,dcgf1cskgtjkfyutncw14t2eu
Shallow Ground,We Are the Catalyst,3u3jv6Owu0IDr2UqzTZoC0,2022-02-22T14:38:35Z,dcgf1cskgtjkfyutncw14t2eu
Angels of Death,We Are the Catalyst,0QrpaEGIiTB72NZTWjh6Ik,2022-02-22T14:38:47Z,dcgf1cskgtjkfyutncw14t2eu
Farewell,One Without,1c3YtG9PtfN6PCK0ifMzUF,2022-02-22T14:40:03Z,dcgf1cskgtjkfyutncw14t2eu
Involución,Megara,0SPAYFKSv0JikPBP4LpKap,2022-03-14T21:30:50Z,dcgf1cskgtjkfyutncw14t2eu
HTIS (feat. Luna Shadows & Carmen Vandenberg),"MEG MYERS, Luna Shadows, Carmen Vandenberg",3gbagPtR7WT8reMyyGXPl0,2022-03-28T04:18:45Z,dcgf1cskgtjkfyutncw14t2eu
Desire,MEG MYERS,3kG6GPkDkV2RQTm9QdYN9Z,2022-03-31T22:30:33Z,dcgf1cskgtjkfyutncw14t2eu
IDWFD,Whimzi,4Rceu7c7XRkhNXOv8RlVVn,2022-04-10T14:57:01Z,dcgf1cskgtjkfyutncw14t2eu
Rhythm of the Ride,3rd Secret,4POH44Rkj55KVjExjcviR1,2022-04-12T18:01:59Z,dcgf1cskgtjkfyutncw14t2eu
Better off Alone,Plush,48XRKpWl8V2eNL5T8LBBRE,2022-04-13T16:24:02Z,dcgf1cskgtjkfyutncw14t2eu
Feed My Chaos,Lilith Czar,3KB8DNxgxmzTPDP5JytV3Z,2022-04-27T16:19:43Z,dcgf1cskgtjkfyutncw14t2eu
Anarchy,Lilith Czar,0osszNZH6LSuk4AzVNh7KC,2022-04-27T16:19:49Z,dcgf1cskgtjkfyutncw14t2eu
"Come on Baby, Come on",Star Crystal,2syUy2SXDqLVJa5KONMQO8,2022-05-11T17:18:13Z,dcgf1cskgtjkfyutncw14t2eu
Hypnotic,Constance Antoinette,3qIY9YpHeKVijXFblbRICJ,2022-05-16T18:35:05Z,dcgf1cskgtjkfyutncw14t2eu
Sunset over the Empire,Arch Enemy,1AtE4xrxLR7nSPWSk1VGqM,2022-05-25T03:38:23Z,dcgf1cskgtjkfyutncw14t2eu
heaven's gate,Indigo Maya,04W3aYHr5doz3MCLWVetwV,2022-05-26T13:15:17Z,dcgf1cskgtjkfyutncw14t2eu
CHOKE,The Warning,4u7RK85A85XeymVXiwtv0a,2022-06-24T20:28:38Z,dcgf1cskgtjkfyutncw14t2eu
DISCIPLE,The Warning,3irizuqK7YJJ8ArmTtMTt3,2022-06-24T20:48:05Z,dcgf1cskgtjkfyutncw14t2eu
ERROR,The Warning,5On0z2PZjPf5x7eB2afLEf,2022-06-24T20:48:14Z,dcgf1cskgtjkfyutncw14t2eu
Rotoscope,Spiritbox,3TV6XEPjXQhbSneiEXRNEr,2022-06-24T21:33:56Z,dcgf1cskgtjkfyutncw14t2eu
Hysteria,Spiritbox,6KlgxI4OvXC8x6yegkOFPq,2022-06-24T21:34:01Z,dcgf1cskgtjkfyutncw14t2eu
Romperte El Corazón No Es Suficiente,Mhelyssa,1b2kUTfOEsK16fmDXawko8,2022-07-12T03:54:13Z,dcgf1cskgtjkfyutncw14t2eu
Fractured,Well?,2aiKlOwd0XONxV60T2vMt2,2022-07-23T14:36:37Z,dcgf1cskgtjkfyutncw14t2eu
Pressure,Well?,2rNZtk5uCMINP1b8CVTEwR,2022-07-23T14:36:43Z,dcgf1cskgtjkfyutncw14t2eu
WALLS,Sasha Atlas,2w4LdU54P56LBdzyQXrn0d,2022-07-25T19:59:20Z,dcgf1cskgtjkfyutncw14t2eu
Mars - The Game is Over,Molllust,20JAH9NgMnLqAW0wISr0h8,2022-08-17T23:17:48Z,dcgf1cskgtjkfyutncw14t2eu
More Than Anyone,Sasha Atlas,5w1FTBIpvxjFbNMQ7yTdkX,2022-08-29T19:20:41Z,dcgf1cskgtjkfyutncw14t2eu
Last Breath,Chaos Rising,3BnbGMrfd8dOdEBNuDgjms,2022-09-09T15:55:44Z,dcgf1cskgtjkfyutncw14t2eu
Swamped XX,Lacuna Coil,3iqzSkWevZvDTgugUQhUB9,2022-09-16T18:03:02Z,dcgf1cskgtjkfyutncw14t2eu
Walk Over My Grave,Yours Truly,4sK75yxCOj0K5NMijKgZCa,2022-09-28T14:17:34Z,dcgf1cskgtjkfyutncw14t2eu
Go Away,As December Falls,5w0Aj20k3yYLfAjCUxUaAq,2022-09-28T14:17:45Z,dcgf1cskgtjkfyutncw14t2eu
doomsday,Stand Atlantic,1LQaQ5oNOm6vvCdq2YnfUb,2022-09-28T14:18:52Z,dcgf1cskgtjkfyutncw14t2eu
This Is Why,Paramore,7z84Fwf1R3Z2BwHCP620CI,2022-09-28T20:06:48Z,dcgf1cskgtjkfyutncw14t2eu
I Think I'm Paranoid,Garbage,7fFJ4nfi1mnQ10J8YAu9Di,2022-10-04T13:37:07Z,dcgf1cskgtjkfyutncw14t2eu
Cherry Lips (Go Baby Go!) - 2021 Remaster,Garbage,7BAA2stprbayDqZ7eGZqUl,2022-10-04T13:37:19Z,dcgf1cskgtjkfyutncw14t2eu
Beautiful Stranger,Madonna,3DlRZM6zKSlAZigHbJQ3cp,2022-10-04T13:37:22Z,dcgf1cskgtjkfyutncw14t2eu
Hella Good,No Doubt,6AfLmKXzhEZjwiVPs5jhdV,2022-10-04T13:37:28Z,dcgf1cskgtjkfyutncw14t2eu
Spiderwebs,No Doubt,4ZD6SiaJi75smnel0d7jl3,2022-10-04T13:37:32Z,dcgf1cskgtjkfyutncw14t2eu
Fade Into You,Mazzy Star,1LzNfuep1bnAUR9skqdHCK,2022-10-18T16:06:11Z,dcgf1cskgtjkfyutncw14t2eu
Decode,Paramore,1ZLtE9tSJdaUiIJ9YoKHQe,2022-11-16T01:28:08Z,dcgf1cskgtjkfyutncw14t2eu
Secret,Miss Krystle,6bjMbeTVPAfquMKnwWvC0W,2022-11-16T20:32:24Z,dcgf1cskgtjkfyutncw14t2eu
Crimson Faces,Blackbriar,7jZIHnZbNR4nBcs2o6X5B8,2022-11-17T17:06:28Z,dcgf1cskgtjkfyutncw14t2eu
Eclipse,Dark Moon Lilith,7nZEgJJrEaIaJ4dNxcHrLe,2022-11-22T22:07:55Z,dcgf1cskgtjkfyutncw14t2eu
Stormbreaker,Stormbreaker,7sdaTDYtYoOrlJkmLoIC1P,2022-11-26T17:00:37Z,dcgf1cskgtjkfyutncw14t2eu
Come To Forever,Counter,43ZdFLUGrkpXmdTbhILoph,2022-12-02T19:26:33Z,dcgf1cskgtjkfyutncw14t2eu
The Fire Within,Within Temptation,21rY9mKlKWRD6aHsdT5Pqu,2022-12-10T05:10:01Z,dcgf1cskgtjkfyutncw14t2eu
Two in the Room,Saint Sappho,1mmQA9XwffF7jpJktCoG26,2022-12-12T04:04:37Z,dcgf1cskgtjkfyutncw14t2eu
Back From The Dead,Halestorm,0TvHtRAYcJ5mpNHrr69po4,2022-12-18T03:44:58Z,dcgf1cskgtjkfyutncw14t2eu
BEST FRIEND,Butcher Babies,3XK64AMBgPfBe8P3HjMiHO,2023-01-04T03:01:51Z,dcgf1cskgtjkfyutncw14t2eu
Chemical Redemption,Delain,3oRCgaudoeZsG4VfJROlez,2023-01-10T20:01:51Z,dcgf1cskgtjkfyutncw14t2eu
Burning Bridges,Delain,0Z1I9iJRUkQPWGmrrkom3H,2023-01-10T20:06:03Z,dcgf1cskgtjkfyutncw14t2eu
Burn!,Kobra And The Lotus,3PkosLobiLp6RymQ20mzq5,2023-01-10T20:51:10Z,dcgf1cskgtjkfyutncw14t2eu
Circus,Kobra And The Lotus,3stQSkluhS3OdYW2szAQOm,2023-01-10T21:43:19Z,dcgf1cskgtjkfyutncw14t2eu
Black Sheep,Dorothy,7mJycBkeGO6rBA2zIQsP5t,2023-01-26T05:17:50Z,dcgf1cskgtjkfyutncw14t2eu
The World We Know,Well?,2aAXOKUZHUQV3bWRVoGkG9,2023-02-03T18:58:09Z,dcgf1cskgtjkfyutncw14t2eu
Ember in the Dark,Sasha Atlas,0mR9cqotioZ8cX0V6g41t6,2023-02-17T22:21:06Z,dcgf1cskgtjkfyutncw14t2eu
All She Ever Says,Saint Sappho,6TUKG6ug7icpL3LAx3cp2s,2023-02-27T01:34:23Z,dcgf1cskgtjkfyutncw14t2eu
bandaid,paris jackson,0zS2VcfaVTl2fluvSaTu2z,2023-02-28T04:12:01Z,dcgf1cskgtjkfyutncw14t2eu
METAL KINGDOM,BABYMETAL,7kg2vFo4WqAk9jPM0G2icI,2023-03-02T16:09:18Z,dcgf1cskgtjkfyutncw14t2eu
Light and Darkness,BABYMETAL,0olkiWqNuL76Zul02kqS0o,2023-03-02T16:09:28Z,dcgf1cskgtjkfyutncw14t2eu
Mr. Wilson,Waves In April,5Gifrs8MVl66XH5P6M8n84,2023-03-08T15:24:45Z,dcgf1cskgtjkfyutncw14t2eu
Heavy,Black Honey,2MSrVzoA5EK0QAEhl26dWV,2023-03-17T11:58:56Z,dcgf1cskgtjkfyutncw14t2eu
Rock Bottom,Waves In April,4fQY5GDCu6S8lQH2mzr44Y,2023-03-28T21:38:00Z,dcgf1cskgtjkfyutncw14t2eu
Panacea,Esperance,3Y0XTJecsred5O33J9yvFn,2023-04-13T11:00:44Z,dcgf1cskgtjkfyutncw14t2eu
The Void,Spiritbox,6TuoAUJFtdz4OMshZeaKHW,2023-04-20T11:05:23Z,dcgf1cskgtjkfyutncw14t2eu
My Demon,Stitched Up Heart,53Lw9RbJ8JoU4HddmFF9HR,2023-04-25T00:03:30Z,dcgf1cskgtjkfyutncw14t2eu
Six Feet Deep,Royale Lynn,5oHzaBb8BE88p14nnwLr8z,2023-04-28T19:18:39Z,dcgf1cskgtjkfyutncw14t2eu
BEAVER CAGE,Butcher Babies,2CXqW7JahyyrDEJPX9Tkp0,2023-05-01T16:37:17Z,dcgf1cskgtjkfyutncw14t2eu
Miro Al Sol,"Mhelyssa, Alfonso Pichardo",3JMzmRZgaB7DUtDzY0OxVP,2023-05-03T20:15:12Z,dcgf1cskgtjkfyutncw14t2eu
Paralyzed,Conquer Divide,2Ez8SNfzrw2bwkrZTx5B5j,2023-05-04T19:01:24Z,dcgf1cskgtjkfyutncw14t2eu
Zero,Yeah Yeah Yeahs,5mfA2CBzQeGiTk9wFItCsS,2023-05-09T20:10:27Z,dcgf1cskgtjkfyutncw14t2eu
MORE,The Warning,2uqCJn5VFTf3sZEDJZvvX0,2023-05-14T22:44:54Z,dcgf1cskgtjkfyutncw14t2eu
Wireless,Within Temptation,671W1lZGS9LcyzkMCRK3ve,2023-05-21T22:33:14Z,dcgf1cskgtjkfyutncw14t2eu
All I Need,Within Temptation,02oW7CYWjfiCs1rZs7GNes,2023-05-21T22:45:04Z,dcgf1cskgtjkfyutncw14t2eu
Fckoff,SETYØURSAILS,62m2ck69nMMvUgtMKKK221,2023-06-12T14:49:15Z,dcgf1cskgtjkfyutncw14t2eu
Reckless Room,3rd Secret,55azZiyHfH65KxsIizgK3H,2023-06-27T13:42:54Z,dcgf1cskgtjkfyutncw14t2eu
Monsters,Mannequin Death Squad,12sh7voB9W5VSfLQOJ25rO,2023-07-18T15:27:18Z,dcgf1cskgtjkfyutncw14t2eu
Best Of Me,SETYØURSAILS,3xPVsWOCliMoHjePS3jdlt,2023-07-24T13:11:11Z,dcgf1cskgtjkfyutncw14t2eu
Ultraviolet,As Everything Unfolds,4mB4OnvJp7Grfw5U8AQMz9,2023-09-16T00:27:59Z,dcgf1cskgtjkfyutncw14t2eu
Deadhearted,NOAPOLOGY,0IKjAKkbfWLI2FEVe2i4Ba,2023-09-20T01:13:01Z,dcgf1cskgtjkfyutncw14t2eu
Bet My Brains,Starcrawler,0TE3vZu7AZQKq5io7yMR07,2023-10-10T00:46:16Z,dcgf1cskgtjkfyutncw14t2eu
Mirror,Code Orange,4Mszk8p6xU2h6mhVoIp4io,2023-10-17T20:44:50Z,dcgf1cskgtjkfyutncw14t2eu
Sex Metal Barbie,In This Moment,75BGF4LC7AOLFfxn6ukZDH,2023-10-18T16:24:14Z,dcgf1cskgtjkfyutncw14t2eu
RED THUNDER,Butcher Babies,55oz9R5mVF8tbEW2xEHTSU,2023-10-18T16:25:02Z,dcgf1cskgtjkfyutncw14t2eu
Cellar Door,Spiritbox,0seYEimfvmRFTXxODTNcqb,2023-10-18T17:20:03Z,dcgf1cskgtjkfyutncw14t2eu
Bleed Out,Within Temptation,3ReLAPAiX6UyNijXoH5w7Q,2023-10-21T17:39:25Z,dcgf1cskgtjkfyutncw14t2eu
Wish (feat. Devin Swank & Sanguisugabogg),"Year of the Knife, Sanguisugabogg, Devin Swank",65JsKV5r1Q2mYkfZB6lhyR,2023-10-27T16:18:03Z,dcgf1cskgtjkfyutncw14t2eu
Ritual,Within Temptation,70MjKbBCKgSq3D0DqQ7jnr,2023-11-08T23:32:38Z,dcgf1cskgtjkfyutncw14t2eu
Vampire Love,Kat Von D,1b1c6Zw4XfbhoSB6PUfhXn,2023-11-15T12:55:41Z,dcgf1cskgtjkfyutncw14t2eu
Monster,"Miss Krystle, That Orko",2sQHx0li4Oy4RaQWIaKwPh,2023-11-15T16:36:55Z,dcgf1cskgtjkfyutncw14t2eu
Sick in the Head,Silent Rival,16N9145hNjGdcpeJwil4yK,2023-12-14T03:09:43Z,dcgf1cskgtjkfyutncw14t2eu
All That I Am Living For,Evanescence,4iDQezFTnOwgnrPYiqQ6TP,2024-01-08T19:49:24Z,dcgf1cskgtjkfyutncw14t2eu
Pray,Gore.,12ImovgVRLLJszEjjAyeAa,2024-01-09T04:26:07Z,dcgf1cskgtjkfyutncw14t2eu
Separate Ways,Exit Eden,26ClyKFZjYaJfkskBhNNds,2024-01-10T04:09:33Z,dcgf1cskgtjkfyutncw14t2eu
Decay,Waves In April,0ur9aF2DQIjAlqrPPKd9L0,2024-01-17T18:31:20Z,dcgf1cskgtjkfyutncw14t2eu
Waiting to Be Lost,Barb Wire Dolls,2eW9BpUFB2MjNdLyqapO7t,2024-01-22T01:12:07Z,dcgf1cskgtjkfyutncw14t2eu
V.A.N,"Bad Omens, Poppy",1M31zIMamohkItOjLaBbtx,2024-02-29T14:49:47Z,dcgf1cskgtjkfyutncw14t2eu
Fix Me,Red Handed Denial,7hCobQ9Z2G8xYe2DcuhY5p,2024-03-06T14:05:33Z,dcgf1cskgtjkfyutncw14t2eu
Vampyre,New Years Day,2N6yiyzYEQ2Vta748N2nop,2024-03-06T14:21:47Z,dcgf1cskgtjkfyutncw14t2eu
I'm America,Cilver,7Kp1Ny1IRHyH5gwRlOig60,2024-03-07T05:08:11Z,dcgf1cskgtjkfyutncw14t2eu
Wolf Spider,Lover of Eve,4RPJwA4d49kRJKJWBhdFLW,2024-03-07T19:45:54Z,dcgf1cskgtjkfyutncw14t2eu
Hit Me First,Atomic Life,182wGmaIxi9Hu88uCRJUx5,2024-03-08T02:07:10Z,dcgf1cskgtjkfyutncw14t2eu
Entwisted,"Bethzebub, A Thousand Allies",1g96mD0m0zH9GayaU3lFUg,2024-03-17T22:08:50Z,dcgf1cskgtjkfyutncw14t2eu
Outta Your Mind,Roundabouts,12qQN9hakRVYpayqoDnOLn,2024-03-19T17:06:14Z,dcgf1cskgtjkfyutncw14t2eu
Vampyre,New Years Day,0HV4Ci8SredsoneZDEoIAl,2024-03-26T12:01:56Z,dcgf1cskgtjkfyutncw14t2eu
Fearless,New Years Day,1ItZAZTNFyLI4o99QarFVx,2024-03-26T12:16:46Z,dcgf1cskgtjkfyutncw14t2eu
Parasite,Red Handed Denial,1EbM0dT26NgWjRPtE2wmD6,2024-04-01T18:17:40Z,dcgf1cskgtjkfyutncw14t2eu
Unfuck Yourself,Izzy T,5bANCtxZwvxj1IFDDgFUh9,2024-04-03T13:48:42Z,dcgf1cskgtjkfyutncw14t2eu
Bitter Illness,Evangelia Blackhart,2PAkEeFfY1eLG5VgUfZmGW,2024-04-08T20:39:14Z,dcgf1cskgtjkfyutncw14t2eu
Dreams - 2004 Remaster,Fleetwood Mac,5TDZyWDfbQFQJabbPwImVY,2024-04-11T21:16:02Z,dcgf1cskgtjkfyutncw14t2eu
We Are Shadows,Kittie,6ykA2AhyjoTLOr3NGPrx1J,2024-04-12T17:48:54Z,dcgf1cskgtjkfyutncw14t2eu
Past Future Illusion,ANNEX VOID,2789xHZUf4q4XGfOlpePyo,2024-04-12T22:39:17Z,dcgf1cskgtjkfyutncw14t2eu
Disgrace,Leila Addams,1CJ0M9H5UwI7qssKwm0Fer,2024-04-15T14:58:27Z,dcgf1cskgtjkfyutncw14t2eu
Needles,Leila Addams,6KG1vPKAJvawBms2Bvgx0L,2024-04-19T14:46:27Z,dcgf1cskgtjkfyutncw14t2eu
Faceless,"Tales of Misery, Sandra Hart",6bNahH3NMWpmDYWtbax7m9,2024-04-30T16:21:23Z,dcgf1cskgtjkfyutncw14t2eu
Safe and Warm,"Mannequin Death Squad, DZ Deathrays",70MbAE7OErx7JAIE1jSw1G,2024-05-03T13:08:22Z,dcgf1cskgtjkfyutncw14t2eu
CULT CLASSIC,Holy Wars,7hgIaQykdol1sWnj1uqBup,2024-05-05T00:18:14Z,dcgf1cskgtjkfyutncw14t2eu
Bring Me to Heaven,UnSun,4RYXiRpyYbOBXAtwmGA48i,2024-05-10T13:21:46Z,dcgf1cskgtjkfyutncw14t2eu
Too Far Gone,Saint Sappho,10mPxiyw0plODixYrIY6Hq,2024-05-10T18:35:58Z,dcgf1cskgtjkfyutncw14t2eu
Fade Away,Saint Sappho,0MKvwc5vP1HIfINMaBsjlW,2024-05-10T18:36:03Z,dcgf1cskgtjkfyutncw14t2eu
Dear Diary (I Think I'm Going Insane),Waves In April,29KswLVr224PPtxpbgOtgo,2024-05-13T17:35:15Z,dcgf1cskgtjkfyutncw14t2eu
In The Mean Time (feat. Ash Costello),"Lacuna Coil, New Years Day",6DTbne2r9AyM2rNFTEUZvF,2024-05-16T17:03:26Z,dcgf1cskgtjkfyutncw14t2eu
Born Sleeping,Salantunay,32LULW5YmKmUlcx8VWqyhv,2024-05-17T18:06:02Z,dcgf1cskgtjkfyutncw14t2eu
Late Night Adventure,COBRA CULT,7k8yCMIfThfa8kYL3eEJF2,2024-05-19T13:44:02Z,dcgf1cskgtjkfyutncw14t2eu
My Cocaine,Animal Lector,06o9Zy2L9Ufh1mxEuW7f2N,2024-05-21T01:27:57Z,dcgf1cskgtjkfyutncw14t2eu
Scream,Billie-Jade,2BB3Ew2tnZySNwTwe210Zr,2024-05-21T13:35:35Z,dcgf1cskgtjkfyutncw14t2eu
Miracle,Gina Fritz,1O7krTioUe6iDqLzHlzL07,2024-05-30T01:45:28Z,dcgf1cskgtjkfyutncw14t2eu
Easy,Present,41DbeV0k5ERyDtctc0oMPW,2024-06-05T14:29:18Z,dcgf1cskgtjkfyutncw14t2eu
Float,Devouress,1ZBk0V41FVtKIWXm480mh9,2024-06-06T17:48:12Z,dcgf1cskgtjkfyutncw14t2eu
The Other Side,Roundabouts,1m8BQOC2PnGOMMBNV6RZyq,2024-06-27T19:43:26Z,dcgf1cskgtjkfyutncw14t2eu
